property_id,Dutch,English,French,Germany,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,[24-hourcheck-in,accessible-heightbed,airconditioning,babybath,babymonitor,babysitterrecommendations,bathtub,bbqgrill,beachessentials,bedlinens,breakfast,buzzer/wirelessintercom,cabletv,carbonmonoxidedetector,cat(s),changingtable,children’sbooksandtoys,children’sdinnerware,cleaningbeforecheckout,coffeemaker,cookingbasics,crib,disabledparkingspot,dishesandsilverware,dishwasher,dog(s),doorman,doormanentry,dryer,elevatorinbuilding,essentials,ethernetconnection,extrapillowsandblankets,family/kidfriendly,fireextinguisher,fireplaceguards,firmmatress,firstaidkit,flatsmoothpathwaytofrontdoor,freeparkingonpremises,freeparkingonstreet,gameconsole,gardenorbackyard,grab-railsforshowerandtoilet,gym,hairdryer,hangers,heating,highchair,hottub,hotwater,indoorfireplace,internet,iron,keypad,kitchen,laptopfriendlyworkspace,lockbox,lockonbedroomdoor,longtermstaysallowed,luggagedropoffallowed,microwave,otherpet(s),outletcovers,oven,pack’nplay/travelcrib,pathtoentrancelitatnight,patioorbalcony,petsallowed,petsliveonthisproperty,pocketwifi,pool,privatebathroom,privateentrance,privatelivingroom,refrigerator,roll-inshowerwithshowerbenchorchair,room-darkeningshades,safetycard,selfcheck-in,shampoo,singlelevelhome,smartlock,smokedetector,smokingallowed,stairgates,step-freeaccess,stove,suitableforevents,tablecornerguards,translationmissing:en.hosting_amenity_49,translationmissing:en.hosting_amenity_50,tv,washer,washer/dryer,wheelchairaccessible,wideclearancetobed,wideclearancetoshowerandtoilet,widedoorway,widehallwayclearance,windowguards,wirelessinternet],property_scraped_at_host_since,property_last_updated,host_location_belgium_brussels,host_location_belgium_flanders,host_location_belgium_other_regions,host_location_other_countries,host_response_rate,host_nr_listings,host_nr_listings_total,booking_price_covers,booking_min_nights,booking_max_nights,property_beds,responsetime_code,logic_host_verified,extra_beds,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification,None,target,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
5814,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,427,90,0,1,0,0,100,1,1,2,1,30,1,1,TRUE,0,9,8,9,9,9,9,7.59,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,85,2,10,17,280,107,12,87,1
5815,TRUE,FALSE,FALSE,FALSE,0,0,6,1.5,2,0,1.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1467,49,1,0,0,0,60,1,1,1,2,20,3,3,TRUE,5,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,100,0,0,0,0,0,17295,98.66666667,1
5816,TRUE,FALSE,FALSE,FALSE,0,1,1,1,1,0,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,426,28,1,0,0,0,100,1,1,1,2,1125,1,1,TRUE,0,10,10,10,10,10,10,0.48,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,75,0,0,0,0,5,50,96,2
5817,FALSE,TRUE,FALSE,FALSE,0,0,3,1,1,0,2.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,427,180,1,0,0,0,92.06158125,1,1,1,1,1125,1,0,FALSE,2,10,10,10,10,10,10,0.32,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109,0,0,0,0,2,131,100,1
5818,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1466,14,1,0,0,0,70,1,1,1,2,7,1,3,FALSE,1,10,10,10,10,8,9,0.46,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85,17,45,75,350,16,21,94,2
5819,TRUE,FALSE,FALSE,FALSE,0,0,2,1,1,0,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1467,3,1,0,0,0,100,1,1,1,6,30,1,1,FALSE,1,10,10,10,10,10,10,0.69,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,35,0,0,0,13,28,233,98,3
5820,FALSE,FALSE,TRUE,FALSE,0,0,3,1,2,0,1.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,427,6,1,0,0,0,100,2,2,1,1,1125,2,1,TRUE,2,9,9,10,9,9,9,5.71,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,169,6,19,37,275,79,7,89,3
5821,FALSE,FALSE,TRUE,FALSE,0,0,5,1,1,0,1.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,5,1,0,0,0,100,2,2,2,2,1125,2,1,TRUE,3,10,10,10,10,10,10,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,90,10,40,70,222,4,4,95,3
5822,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,6.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,425,360,1,0,0,0,92.06158125,1,1,1,1,6,2,0,FALSE,1,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100,0,0,0,0,0,17294,98.66666667,3
5823,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1465,4,1,0,0,0,92.06158125,1,1,1,4,9,1,0,TRUE,1,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,65,1,11,11,11,0,17294,95,3
5824,FALSE,FALSE,TRUE,FALSE,0,0,4,1,2,0,0.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,426,14,1,0,0,0,100,1,1,2,2,1125,2,2,FALSE,2,10,10,10,10,10,10,1.73,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45,1,15,30,44,18,8,100,2
5825,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,2.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,426,42,0,0,0,1,100,1,1,1,1,1125,1,1,FALSE,1,9,9,9,9,9,9,3.53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,70,0,0,0,0,4,22,95,3
5826,FALSE,TRUE,FALSE,FALSE,0,0,3,1,2,0,4.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,5,0,0,0,1,80,1,1,3,3,1125,2,3,FALSE,0,9,9,10,10,7,8,0.37,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,35,19,47,77,77,7,46,90,2
5827,FALSE,FALSE,TRUE,FALSE,0,0,4,1,2,0,1.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1465,120,1,0,0,0,83,2,2,1,4,1125,3,3,TRUE,3,10,10,9,10,9,10,0.13,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,45,0,5,35,310,6,127,93,2
5828,FALSE,TRUE,FALSE,FALSE,0,0,4,1,2,0,4.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1465,120,0,0,0,1,92.06158125,1,1,4,21,1125,3,0,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,84,0,0,0,0,0,17295,98.66666667,2
5829,FALSE,FALSE,TRUE,FALSE,0,0,4,1,1,0,1.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,425,1,1,0,0,0,92.06158125,1,1,1,1,1125,2,0,FALSE,3,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,80,0,0,0,0,0,17295,98.66666667,3
5830,FALSE,TRUE,FALSE,FALSE,0,1,2,1,1,0,2.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1465,42,1,0,0,0,100,1,1,1,1,1125,2,3,TRUE,1,10,10,10,10,9,9,2.03,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,50,6,22,38,128,94,38,94,3
5831,FALSE,FALSE,TRUE,FALSE,0,0,4,1,1,0,2.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1465,4,1,0,0,0,100,1,1,2,5,1125,2,1,FALSE,2,10,10,10,10,9,10,1.16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,70,8,8,8,8,9,71,96,1
5832,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2175,21,1,0,0,0,100,1,1,1,1,730,1,1,FALSE,1,10,9,10,10,9,10,2.69,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,29,0,4,8,9,65,21,94,3
5833,TRUE,FALSE,FALSE,FALSE,0,1,1,1,1,0,1.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,300,0,1,0,0,100,1,1,1,1,1125,2,2,FALSE,0,9,8,6,9,7,7,0.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,29,59,89,89,2,247,70,3
5834,FALSE,FALSE,FALSE,TRUE,0,0,4,1.5,2,1,4.12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,428,14,0,1,0,0,100,1,1,2,2,1125,3,2,TRUE,2,9,9,9,10,8,9,0.48,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,110,21,51,77,352,6,11,87,2
5835,FALSE,FALSE,TRUE,FALSE,12,0,6,1,2,0,1.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,425,14,1,0,0,0,70,1,1,2,2,1125,3,3,FALSE,4,9,9,10,10,9,9,4.36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,2,6,11,151,57,3,94,1
5836,TRUE,FALSE,FALSE,FALSE,0,1,2,1,1,0,1.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1464,420,1,0,0,0,92.06158125,1,1,1,1,1125,1,0,FALSE,1,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,140,0,0,0,0,0,17295,98.66666667,3
5837,FALSE,TRUE,FALSE,FALSE,14,1,2,1,1,1,1.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1467,35,0,0,1,0,100,1,1,2,1,1125,1,2,FALSE,0,9,9,10,9,9,9,2.27,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,38,0,0,0,249,109,33,87,3
5838,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,2.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1464,14,1,0,0,0,100,1,1,1,15,31,1,2,FALSE,1,10,10,10,10,10,10,0.02,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,45,0,0,0,128,1,1347,100,1
5839,FALSE,FALSE,TRUE,FALSE,0,0,3,1,1,0,1.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1464,14,1,0,0,0,100,1,1,1,2,1125,2,3,FALSE,2,9,9,10,10,9,10,0.04,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,90,25,55,85,360,2,127,100,2
5840,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,4.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1464,0,0,0,0,1,100,3,3,1,2,1125,2,2,FALSE,1,10,9,10,10,7,8,0.04,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,89,22,52,82,357,2,221,80,1
5841,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,4.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1464,7,0,0,0,1,100,3,3,1,2,1125,2,2,FALSE,1,10,10,10,10,10,10,0.05,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,110,24,54,84,359,2,204,100,1
5842,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,4.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1464,7,0,0,0,1,100,3,3,1,2,1125,2,2,FALSE,1,10,9,10,10,9,9,0.1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,23,0,7,37,312,3,568,100,1
5843,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,2.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,423,2,1,0,0,0,100,1,1,2,1,21,1,2,FALSE,0,10,10,10,10,9,10,1.58,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,55,0,0,0,120,15,123,97,3
5844,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1464,0,1,0,0,0,100,4,4,2,2,30,1,1,FALSE,0,10,10,10,10,9,9,7.59,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,19,1,5,16,139,368,16,94,1
5845,FALSE,FALSE,TRUE,FALSE,0,0,3,1,1,0,1.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,1,0,0,0,100,4,4,2,2,30,2,1,FALSE,1,10,10,10,10,9,9,6.44,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,33,0,2,7,133,241,14,94,1
5846,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1463,0,1,0,0,0,100,4,4,2,2,30,1,1,FALSE,0,10,10,10,10,9,9,5.5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,4,9,15,150,205,14,95,1
5847,FALSE,FALSE,TRUE,FALSE,0,0,6,1,1,0,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,1,0,0,0,100,4,4,2,2,30,2,1,FALSE,4,10,9,10,10,9,9,6.46,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,14,2,3,6,136,116,15,95,1
