property_id,property_zipcode,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
5486,1000,14,0,1,1.0,0.0,0,0.62
5487,1210,14,0,1,1.0,0.0,0,0.41
5488,1210,14,0,2,1.0,0.0,0,0.47
5489,1160,0,1,2,1.0,1.0,7,0.99
5490,1030,0,0,2,1.0,1.0,0,0.19
5491,2000,0,0,2,1.0,1.0,1,2.19
5492,1050,0,0,2,1.0,1.0,4,1.07
5493,1170,14,0,8,2.0,4.0,7,1.63
5494,1170,0,0,4,1.0,1.0,7,1.46
5495,2000,15,0,3,1.0,2.0,1,0.9
5496,1210,0,1,2,1.0,1.0,0,0.82
5497,1210,0,1,1,1.0,1.0,0,0.79
5498,1080,0,0,7,1.0,3.0,8,1.55
5499,1080,0,0,12,1.0,2.0,8,1.54
5500,1070,0,0,6,1.5,2.0,8,2.35
5501,1080,0,1,2,1.0,1.0,8,1.55
5502,1080,0,1,2,1.0,1.0,8,1.54
5503,1080,14,1,2,1.0,1.0,8,1.55
5504,1080,14,1,5,1.0,1.0,8,1.41
5505,1080,14,1,6,1.0,1.0,8,1.38
5506,1210,0,0,2,1.0,0.0,0,1.07
5507,2018,0,1,2,1.0,1.0,6,0.61
5508,1060,0,0,3,1.5,3.0,9,1.07
5509,1000,0,0,2,1.0,1.0,2,0.49
5510,1000,0,1,2,1.0,1.0,2,0.68
5511,2000,20,1,2,1.0,1.0,1,0.96
5512,2018,0,0,4,1.0,1.0,1,0.75
5513,1180,14,0,8,3.0,4.0,9,2.36
5514,1190,0,0,2,1.0,1.0,9,0.62
5515,1050,16,1,4,1.0,1.0,7,0.76
5516,1050,16,1,3,1.0,1.0,7,0.65
5517,1050,9,1,2,1.0,1.0,7,0.68
5518,1050,16,1,2,1.0,1.0,7,0.99
5519,1000,0,1,2,1.0,1.0,2,0.65
5520,1190,0,0,4,1.0,2.0,9,0.72
5521,1000,0,0,2,1.0,1.0,2,0.22
5522,1050,0,0,2,1.0,0.0,4,0.94
5523,1160,8,1,2,1.0,1.0,7,1.32
5524,1090,0,0,4,2.0,3.0,5,1.53
5525,1000,0,0,6,1.0,2.0,2,0.65
5526,1040,0,1,2,1.5,1.0,7,1.63
5527,1050,0,0,2,1.0,1.0,4,0.57
5528,1000,0,0,4,1.0,1.0,2,0.7
5529,1000,0,0,4,1.0,1.0,2,0.63
5530,1000,0,0,4,1.0,1.0,2,0.66
5531,1040,0,0,2,1.0,1.0,7,1.48
5532,1190,0,0,4,1.0,2.0,9,1.16
5533,1000,0,0,2,1.0,1.0,0,0.87
5534,1040,0,0,2,1.0,1.0,7,1.39
5535,1000,0,0,2,1.0,1.0,4,0.6
5536,2060,0,0,2,1.0,1.0,6,1.23
5537,1040,0,0,6,2.0,2.0,7,0.94
5538,1040,0,0,5,1.0,2.0,7,1.38
5539,2018,20,1,2,2.0,1.0,1,0.71
5540,1040,0,0,4,2.0,2.0,7,1.99
5541,1060,0,0,4,1.0,1.0,9,0.44
5542,1060,0,0,5,1.0,3.0,9,0.95
5543,1050,0,0,3,1.0,1.0,4,0.55
5544,1080,15,0,6,1.0,1.0,2,1.03
5545,1000,0,0,4,1.0,2.0,2,0.46
5546,1070,0,0,4,1.0,2.0,8,1.33
5547,1190,14,1,4,1.0,1.0,9,0.9
5548,1190,14,0,8,3.5,0.0,9,0.83
5549,1060,0,1,2,2.0,1.0,9,1.33
5550,1070,14,0,7,2.0,3.0,2,0.93
5551,1000,8,0,2,1.0,1.0,0,1.24
5552,1170,1,1,1,1.5,1.0,7,1.4
5553,1090,15,0,2,1.5,1.0,5,0.88
5554,2000,0,1,2,1.0,1.0,1,0.97
5555,1190,20,0,2,1.0,1.0,9,0.22
5556,1000,0,0,4,2.0,2.0,2,1.03
5557,1150,0,1,2,1.0,1.0,3,1.51
5558,1060,0,0,2,1.0,2.0,4,0.68
5559,1000,0,0,2,1.0,1.0,0,1.2
5560,1050,0,0,2,1.0,1.0,4,0.59
5561,1050,0,0,2,1.0,1.0,4,0.62
5562,1190,0,0,3,1.0,1.0,9,1.22
5563,2000,0,0,3,1.0,2.0,1,0.57
5564,2000,0,1,1,1.0,1.0,1,0.52
5565,1180,14,0,4,2.0,3.0,9,1.36
5566,1150,14,0,2,1.0,1.0,3,2.58
5567,1180,0,0,5,1.0,2.0,9,3.38
5568,2000,0,0,2,1.0,1.0,1,1.05
5569,2000,0,0,6,2.0,2.0,1,2.06
5570,1000,14,1,2,2.5,1.0,0,1.54
5571,2018,0,0,4,1.0,2.0,6,1.06
5572,2018,0,0,4,1.0,2.0,6,1.17
5573,2018,0,0,4,1.0,2.0,6,1.13
5574,2018,0,0,4,1.0,2.0,6,1.1
5575,1000,0,0,4,1.0,1.0,0,0.89
5576,2140,1,0,12,3.0,4.0,6,0.5
5577,1050,0,1,2,1.0,1.0,4,0.59
5578,2018,18,0,6,0.0,4.0,1,2.33
5579,2018,0,0,2,1.0,2.0,1,1.28
5580,1180,0,1,2,1.0,1.0,9,1.29
5581,1040,0,0,6,1.0,2.0,7,1.6
5582,1040,0,0,6,1.0,2.0,7,1.41
5583,1040,0,0,6,1.0,2.0,7,1.58
5584,1040,0,0,16,3.0,6.0,7,1.42
5585,1040,0,0,12,2.0,4.0,7,1.4
5586,1000,0,0,2,1.0,0.0,2,0.12
5587,1000,0,0,6,1.0,1.0,2,0.33
5588,1000,0,0,6,1.0,1.0,2,0.16
5589,1000,0,0,6,1.0,1.0,2,0.15
5590,1000,0,0,6,1.0,1.0,2,0.32
5591,1000,0,0,16,3.0,3.0,2,0.33
5592,1000,0,0,12,2.0,2.0,2,0.31
5593,1000,12,1,2,1.0,1.0,2,0.98
5594,1000,12,1,2,1.0,1.0,2,0.84
5595,1000,12,1,4,1.0,1.0,2,0.77
5596,1000,12,1,4,1.0,1.0,2,0.95
5597,1000,12,1,6,2.0,2.0,2,0.88
5598,1180,0,1,5,1.5,1.0,9,0.81
5599,1000,0,0,3,1.0,1.0,2,0.54
5600,1050,0,0,2,2.0,1.0,4,1.2
5601,1160,0,0,4,1.5,2.0,3,1.91
5602,1000,15,0,2,1.0,1.0,2,1.13
5603,1050,0,1,3,1.0,1.0,4,0.5
5604,1050,0,1,2,1.0,1.0,4,0.45
5605,1050,0,1,2,1.0,1.0,4,0.48
5606,2140,0,0,2,1.5,1.0,6,0.11
5607,1000,15,0,2,1.0,1.0,2,0.46
5608,1000,0,0,2,1.0,1.0,2,1.02
5609,1160,1,1,2,1.0,1.0,3,3.42
5610,2018,0,1,2,1.0,1.0,1,0.8
5611,1082,0,0,4,1.0,1.0,8,2.19
5612,2000,0,1,4,1.0,2.0,1,0.7
5613,1180,0,0,7,2.0,3.0,9,1.21
5614,1000,15,0,2,1.0,1.0,2,0.62
5615,1050,0,1,2,1.0,1.0,9,0.88
5616,1060,0,1,2,1.0,1.0,9,0.43
5617,1050,0,1,2,1.0,1.0,4,0.78
5618,1060,0,0,2,1.0,0.0,4,1.01
5619,1060,0,0,2,1.0,1.0,9,0.59
5620,1000,0,1,2,1.0,1.0,2,0.05
5621,2000,0,0,5,1.0,2.0,1,0.48
5622,1180,0,1,2,1.0,1.0,9,2.59
5623,1090,0,1,3,1.0,1.0,5,2.29
5624,1190,14,0,2,1.0,1.0,9,0.22
5625,1180,0,1,2,1.0,1.0,4,2.3
5626,1190,0,1,2,1.5,1.0,9,0.77
5627,1000,0,1,2,2.0,1.0,2,0.6
5628,1050,0,0,4,1.0,1.0,4,0.67
5629,1190,0,0,2,1.0,1.0,9,1.01
5630,2000,15,0,2,1.0,1.0,1,1.14
5631,1000,0,0,4,1.0,1.0,7,1.95
5632,1070,15,0,4,1.0,1.0,9,1.74
5633,1070,0,0,3,1.0,1.0,8,2.59
5634,1050,0,1,2,1.0,1.0,4,0.25
5635,1070,0,1,1,2.5,1.0,9,1.75
5636,1070,0,1,2,2.0,1.0,9,1.71
5637,1070,0,0,4,2.5,3.0,9,1.92
5638,2140,0,1,2,1.0,1.0,6,0.88
5639,1050,0,1,2,1.0,1.0,4,1.17
5640,1050,0,0,4,1.0,2.0,4,1.13
5641,1020,1,1,1,1.0,1.0,5,0.67
5642,1070,0,0,2,1.0,1.0,2,1.61
5643,1050,0,0,2,1.0,1.0,4,1.24
5644,2018,8,1,2,1.5,1.0,1,1.07
5645,1090,0,1,1,1.5,1.0,5,1.15
5646,1160,0,0,5,1.0,3.0,7,0.78
5647,1150,0,0,2,1.0,1.0,3,2.11
5648,1080,0,1,2,1.0,1.0,8,1.53
5649,2000,0,0,4,1.0,1.0,1,0.86
5650,1060,0,0,4,1.0,1.0,9,0.53
5651,1060,0,0,7,2.5,3.0,9,0.52
5652,1060,0,0,6,1.0,2.0,9,0.4
5653,1030,0,0,4,1.0,1.0,0,1.32
5654,2000,0,0,4,2.0,2.0,1,1.88
5655,1000,0,1,2,1.0,1.0,0,1.2
5656,1000,0,0,4,1.5,1.0,0,1.05
5657,1050,0,0,2,1.0,1.0,4,1.08
5658,1070,0,0,2,1.0,1.0,2,0.77
5659,1050,0,0,2,1.0,0.0,4,0.54
5660,1060,0,1,1,1.0,1.0,9,1.21
5661,1060,0,0,2,1.0,1.0,9,1.34
5662,1050,14,1,1,1.0,1.0,4,1.0
5663,2018,20,0,8,1.0,3.0,1,1.11
5664,2018,14,1,4,1.0,2.0,1,1.01
5665,1180,0,0,2,1.0,1.0,9,2.22
5666,2600,0,0,4,1.0,1.0,6,2.29
5667,1210,0,0,5,1.0,1.0,0,0.78
5668,1210,0,0,5,1.0,1.0,0,0.67
5669,1210,0,0,5,1.0,1.0,0,0.85
5670,2018,0,1,2,1.0,1.0,1,2.11
5671,2018,0,1,2,1.0,1.0,1,2.18
5672,1050,0,0,2,1.0,1.0,4,1.24
5673,1000,0,1,4,1.0,1.0,2,0.45
5674,1000,0,0,2,1.0,1.0,0,0.92
5675,1160,0,1,1,2.0,1.0,3,2.32
5676,1060,0,0,4,1.0,0.0,9,0.45
5677,1060,0,1,2,1.0,1.0,9,0.66
5678,2000,0,0,3,1.0,1.0,1,0.45
5679,2000,0,0,2,1.0,0.0,1,0.61
5680,1030,0,1,2,1.0,1.0,0,1.45
5682,1040,14,0,6,1.0,3.0,7,1.21
5683,2000,0,0,2,1.0,0.0,1,0.95
5684,1030,0,0,2,1.0,1.0,0,0.39
5685,2060,0,0,5,1.0,1.0,6,1.61
5686,1000,0,0,2,1.0,0.0,2,0.54
5687,1140,0,0,3,2.0,2.0,0,1.84
5688,1030,0,0,4,1.0,1.0,0,1.23
5689,1180,0,0,3,1.0,1.0,4,5.55
5690,1030,0,0,2,1.0,0.0,0,1.84
5691,2140,14,1,2,1.0,1.0,6,0.61
5692,1040,0,1,2,1.0,1.0,7,1.02
5693,1050,0,0,2,1.0,1.0,4,0.54
5694,1050,0,1,2,1.0,1.0,4,0.98
5695,2660,0,0,4,1.0,2.0,1,5.0
5696,1050,0,1,2,1.0,1.0,4,0.67
5697,1210,0,1,2,1.0,1.0,0,0.68
5698,1050,0,1,2,1.0,1.0,4,0.99
5699,2018,14,1,2,1.0,1.0,6,0.55
5700,1000,0,1,2,1.0,1.0,0,1.01
5701,1050,0,0,2,1.0,1.0,7,2.63
5702,1060,0,0,2,1.0,1.0,9,0.42
5703,1050,0,0,2,1.0,1.0,7,0.94
5704,1081,0,0,2,1.0,1.0,5,1.13
5705,1000,0,1,1,1.0,1.0,2,0.12
5706,1000,0,1,2,1.0,1.0,2,0.05
5707,1060,0,0,2,1.0,1.0,4,0.93
5708,1000,0,1,2,1.5,1.0,2,0.87
5709,1150,0,0,4,1.0,2.0,3,1.89
5710,1060,0,0,2,1.0,1.0,9,0.89
5711,1000,0,0,2,1.5,1.0,0,1.55
5712,1000,0,0,4,1.0,1.0,2,0.46
5713,1070,0,0,2,1.0,1.0,9,1.63
5714,1082,0,1,2,1.0,1.0,8,2.28
5715,2018,0,0,4,1.0,2.0,1,0.57
5716,1070,0,0,4,1.0,1.0,2,1.45
5717,1070,0,0,4,1.0,1.0,2,1.45
5718,2000,0,0,4,1.0,1.0,1,0.86
5719,1160,0,1,2,1.0,1.0,7,0.57
5720,1160,14,1,2,1.0,1.0,7,0.59
5721,1050,0,0,2,1.0,0.0,4,0.89
5722,2060,0,1,2,1.0,1.0,6,1.2
5723,1000,0,0,3,1.0,0.0,2,0.32
5724,1050,0,0,2,1.0,1.0,4,1.3
5725,2060,0,0,2,1.0,1.0,6,1.33
5726,1050,0,0,4,1.0,1.0,4,0.24
5727,1180,21,1,2,1.0,1.0,9,5.14
5728,1000,0,0,2,1.0,1.0,2,0.26
5729,1190,0,0,5,1.0,2.0,9,0.72
5730,1020,0,1,2,1.0,1.0,5,0.92
5731,1200,0,1,1,1.0,1.0,3,1.95
5732,1190,0,1,2,1.0,1.0,9,0.82
5733,1190,0,0,6,1.0,2.0,9,0.62
5734,1040,0,1,4,1.0,1.0,7,1.28
5735,1190,0,0,5,1.0,2.0,9,0.69
5736,1170,0,1,3,1.0,1.0,7,1.53
5737,1150,1,0,2,1.0,1.0,3,2.5
5738,2000,16,0,2,1.0,1.0,1,1.0
5739,2000,0,0,2,1.0,1.0,1,0.41
5740,2000,0,0,2,1.0,1.0,1,0.3
5741,2000,16,0,2,1.0,1.0,1,0.89
5742,2000,15,0,2,1.0,1.0,1,0.38
5743,2000,16,0,2,1.0,1.0,1,0.86
5744,2000,0,0,2,1.0,1.0,1,0.46
5745,2000,8,0,8,2.0,3.0,1,1.44
5746,2018,20,0,4,1.0,1.0,1,0.67
5747,1030,0,0,2,1.0,1.0,0,0.45
5748,1050,0,0,4,1.0,1.0,4,0.87
5749,1210,0,0,4,1.0,1.0,0,0.66
5751,2000,0,0,4,1.0,3.0,1,2.43
5752,1050,0,1,2,1.0,1.0,4,0.68
5753,1050,0,0,5,1.0,2.0,4,0.68
5754,2140,0,0,2,1.0,2.0,6,1.19
5755,1050,0,0,3,1.0,1.0,7,1.13
5756,1050,0,0,2,1.0,1.0,7,0.83
5757,1000,0,1,2,1.0,1.0,2,0.53
5758,1030,0,0,6,1.0,3.0,0,0.26
5759,1030,0,0,5,1.0,2.0,0,0.18
5760,1060,0,0,4,1.5,2.0,9,0.14
5761,1160,0,0,3,1.0,1.0,7,1.98
5762,1190,0,0,3,1.0,1.0,9,0.99
5763,1020,14,0,6,1.0,5.0,5,0.77
5764,1000,15,0,4,1.0,0.0,2,0.41
5765,1060,0,1,2,1.0,1.0,9,0.38
5766,1000,0,0,7,1.0,2.0,2,0.56
5767,1000,20,1,1,1.5,1.0,0,1.05
5768,1180,0,1,4,2.0,2.0,4,1.71
5769,1190,0,0,3,1.0,2.0,9,0.8
5770,1000,0,0,4,1.0,0.0,2,0.67
5771,1000,0,0,5,1.0,2.0,2,0.7
5772,1050,0,1,2,1.0,1.0,7,0.92
5773,1160,0,0,4,1.0,1.0,3,1.95
5774,1000,14,1,4,1.0,1.0,2,0.37
5775,1000,15,0,6,1.0,2.0,2,0.44
5777,1040,14,1,2,1.0,1.0,7,1.38
5778,2018,0,0,2,1.0,1.0,6,1.3
5779,1060,0,0,2,1.0,1.0,4,0.84
5780,1050,0,1,2,1.0,1.0,4,0.83
5781,1050,0,1,2,1.0,1.0,9,0.84
5782,1200,0,0,3,1.0,1.0,7,1.83
5783,1040,0,0,4,1.0,0.0,7,1.25
5784,1180,0,0,4,1.0,1.0,9,1.12
5785,1070,0,0,6,1.0,2.0,2,1.11
5786,1070,0,0,10,2.0,3.0,2,1.05
5787,1070,8,0,3,1.0,1.0,2,0.98
5788,1070,8,0,3,1.0,1.0,2,1.04
5789,1070,8,0,3,1.0,1.0,2,1.18
5790,1070,8,0,6,1.0,2.0,2,1.02
5791,1070,8,0,3,1.0,1.0,2,1.1
5792,1070,8,0,6,1.0,2.0,2,1.09
5793,1070,0,0,7,1.0,2.0,2,1.13
5794,1070,0,0,7,1.0,2.0,2,1.08
5795,1070,0,0,5,1.0,1.0,2,0.99
5796,1070,0,0,10,1.0,3.0,2,1.05
5797,1070,0,0,7,1.5,2.0,2,1.11
5798,1040,0,0,5,1.0,2.0,7,0.78
5799,1180,0,0,2,1.0,0.0,4,1.64
5800,2140,14,0,3,1.0,2.0,6,0.8
5801,1120,14,1,5,1.0,1.0,0,4.23
5802,2100,0,0,4,1.0,2.0,6,2.2
5803,1070,0,1,2,1.0,1.0,8,2.18
5805,2000,0,0,2,1.0,1.0,1,0.72
5806,1030,0,1,1,2.0,1.0,0,0.72
5807,2000,0,0,3,1.0,1.0,1,0.94
5808,1070,0,0,4,1.0,1.0,8,1.12
5809,1000,0,0,2,1.0,1.0,2,0.72
5810,1070,0,1,2,1.0,1.0,2,1.09
5811,1070,0,0,4,1.0,2.0,2,1.03
5812,1140,0,0,4,1.0,2.0,0,1.66
5813,1050,0,1,2,1.0,1.0,4,0.63
5814,1000,0,0,2,1.0,1.0,9,0.99
5815,1060,0,0,6,1.5,2.0,2,1.32
5816,1000,0,1,1,1.0,1.0,2,0.52
5817,1040,0,0,3,1.0,1.0,7,1.63
5818,1000,0,0,2,1.0,1.0,2,1.4
5819,1000,0,0,2,1.0,1.0,2,0.18
5820,1060,0,0,3,1.0,2.0,9,1.14
5821,1060,0,0,5,1.0,1.0,9,1.13
5822,1090,0,0,2,1.0,1.0,5,1.86
5823,1050,0,0,2,1.0,1.0,4,0.32
5824,1050,0,0,4,1.0,2.0,4,0.41
5825,1190,0,0,2,1.0,1.0,9,0.35
5826,1020,0,0,3,1.0,2.0,5,0.92
5827,1060,0,0,4,1.0,2.0,9,1.07
5828,1030,0,0,4,1.0,2.0,0,2.32
5829,1040,0,0,4,1.0,1.0,4,1.12
5830,1030,0,1,2,1.0,1.0,0,0.8
5831,1040,0,0,4,1.0,1.0,7,1.31
5832,1060,0,0,2,1.0,1.0,9,0.68
5833,1040,0,1,1,1.0,1.0,7,0.96
5834,2600,0,0,4,1.5,2.0,6,3.84
5836,1040,0,1,2,1.0,1.0,4,1.34
5837,2018,14,1,2,1.0,1.0,6,0.68
5838,1040,0,0,2,1.0,1.0,7,0.53
5839,1050,0,0,3,1.0,1.0,4,0.19
5840,1190,0,0,2,1.0,1.0,9,2.31
5841,1190,0,0,2,1.0,1.0,9,2.24
5842,1190,0,0,2,1.0,1.0,9,2.32
5843,1050,0,1,2,1.0,1.0,7,0.61
5844,1000,0,0,2,1.0,1.0,2,0.37
5845,1000,0,0,3,1.0,1.0,2,0.39
5846,1000,0,0,2,1.0,1.0,2,0.48
5847,1000,0,0,6,1.0,1.0,2,0.43
5848,2600,0,0,4,1.0,1.0,6,2.51
5849,1210,0,0,4,1.0,1.0,0,0.75
5850,1040,0,0,2,1.0,0.0,0,1.82
5851,1040,0,0,2,1.0,1.0,7,1.68
5852,1030,0,0,4,1.0,1.0,0,1.67
5853,1060,0,0,2,1.0,1.0,9,0.93
5854,1060,20,1,2,1.0,1.0,9,0.32
5855,1200,1,1,2,1.0,1.0,3,1.66
5856,1000,0,0,2,1.0,1.0,2,0.31
5857,1000,0,0,2,1.0,0.0,2,0.35
5858,1000,0,0,2,1.0,0.0,2,0.42
5859,1060,8,1,3,2.0,1.0,9,0.98
5860,1090,0,0,4,1.0,2.0,5,0.48
5861,1090,0,0,2,1.0,1.0,5,0.41
5862,1090,0,0,4,1.0,2.0,5,0.97
5863,1060,0,0,2,1.0,1.0,9,0.64
5864,1200,0,0,2,1.0,1.0,7,2.04
5865,1030,14,0,7,1.5,2.0,0,0.92
5866,2018,0,1,4,1.0,1.0,1,0.48
5867,2018,0,0,4,1.0,2.0,1,0.63
5868,1040,0,1,2,1.0,1.0,7,1.59
5869,1000,14,1,2,1.0,1.0,7,2.94
5870,1050,0,0,2,1.0,1.0,4,0.85
5871,2140,0,0,2,1.0,1.0,6,2.08
5872,1050,0,0,2,1.0,1.0,4,0.41
5873,1170,0,0,4,1.0,3.0,7,1.51
5874,2000,8,0,2,1.0,0.0,1,1.15
5875,1000,0,1,2,1.0,1.0,2,1.03
5876,1083,20,1,1,1.0,1.0,8,3.13
5877,1083,20,1,2,1.0,1.0,8,3.32
5878,1190,0,0,4,1.0,2.0,9,0.37
5879,2018,0,0,2,1.0,1.0,1,1.75
5880,1040,14,1,2,1.0,1.0,7,0.75
5881,1060,0,0,4,1.0,2.0,9,0.98
5882,1050,14,0,6,2.0,3.0,4,0.67
5883,1060,0,1,2,0.5,1.0,9,1.2
5884,1000,0,0,2,1.0,1.0,2,0.16
5885,1081,0,1,2,2.0,1.0,5,1.11
5886,1050,0,0,4,1.0,1.0,4,0.52
5887,1090,0,0,2,1.0,1.0,5,2.5
5888,1180,20,1,2,1.0,1.0,9,0.98
5889,1050,0,0,2,1.0,1.0,4,1.03
5890,1180,0,0,4,1.0,2.0,9,2.41
5891,1080,0,0,5,1.5,2.0,5,0.91
5892,1050,20,1,1,2.0,1.0,4,0.47
5893,1050,0,0,2,1.0,1.0,7,1.45
5894,1000,0,1,2,1.0,1.0,2,0.47
5895,1060,0,0,4,1.0,0.0,2,1.68
5896,1000,0,0,3,1.0,1.0,0,1.47
5897,2000,0,0,4,1.0,1.0,1,0.56
5898,2000,8,0,4,1.5,1.0,1,0.65
5899,1190,0,1,3,1.5,1.0,9,1.55
5900,1040,0,1,2,1.0,1.0,7,1.36
5901,1030,0,1,2,1.0,1.0,0,1.58
5902,1060,14,1,2,2.0,1.0,2,1.35
5903,2060,0,0,2,1.0,0.0,6,0.87
5904,1190,0,1,2,1.0,1.0,9,0.59
5905,1060,0,1,2,1.0,1.0,9,0.94
5906,1050,0,2,2,1.0,1.0,7,0.82
5907,1050,0,0,4,1.0,2.0,7,0.99
5908,1200,0,1,2,1.0,1.0,7,1.69
5909,1150,0,1,2,1.0,1.0,7,1.57
5910,1030,0,1,2,1.0,1.0,0,1.13
5911,1000,12,1,2,1.0,0.0,4,1.38
5912,1030,0,1,1,1.0,0.0,0,1.2
5913,1030,0,1,2,1.0,1.0,0,1.22
5914,1030,0,1,2,1.0,1.0,0,1.25
5915,1030,0,1,2,1.0,1.0,0,1.32
5916,1000,0,0,5,1.0,2.0,2,0.41
5917,1060,0,1,1,1.0,1.0,9,1.04
5918,1190,0,0,2,1.0,1.0,9,0.81
5919,1180,0,0,4,1.0,1.0,9,1.59
5920,1060,0,0,2,1.0,1.0,9,0.33
5921,1060,0,0,2,1.0,1.0,4,1.07
5922,1000,1,1,2,1.0,1.0,2,0.19
5923,1000,0,0,4,1.0,1.0,2,0.23
5924,1060,0,0,3,1.0,1.0,9,1.4
5925,1000,0,1,2,1.0,1.0,2,0.24
5926,2600,0,0,3,1.0,1.0,6,3.54
5927,1180,14,1,2,1.0,1.0,9,3.28
5929,1000,0,0,2,1.0,1.0,2,0.15
5930,1000,0,1,5,1.5,2.0,2,0.5
5931,1050,0,1,2,1.0,1.0,7,0.74
5932,1080,0,0,16,3.0,4.0,5,1.0
5933,1080,12,1,2,1.0,1.0,5,1.27
5934,1080,0,0,5,1.0,2.0,2,1.45
5935,1080,0,2,4,1.0,1.0,2,1.49
5936,1050,0,0,2,1.0,1.0,4,1.49
5937,2660,0,0,1,1.0,0.0,1,3.97
5938,1050,0,1,1,1.0,1.0,4,0.66
5939,1060,0,0,2,1.0,1.0,9,1.21
5940,1030,0,0,2,1.0,1.0,0,1.05
5941,2600,20,1,2,1.0,1.0,6,2.28
5942,1060,0,0,8,1.0,3.0,9,1.22
5943,1040,0,1,2,1.0,1.0,7,0.5
5944,1000,0,1,2,1.0,1.0,2,0.45
5945,1050,0,0,2,1.0,1.0,7,1.03
5946,1040,0,1,2,1.0,1.0,7,1.1
5947,1050,0,0,4,1.0,2.0,4,1.03
5948,2060,20,0,2,1.5,1.0,6,0.72
5949,2060,20,1,2,1.5,1.0,6,0.85
5950,1180,8,0,4,1.0,1.0,9,3.25
5951,1000,0,0,2,1.0,1.0,2,0.76
5952,1040,0,0,4,1.0,1.0,7,2.02
5953,1140,0,1,1,1.0,1.0,0,2.87
5954,1140,0,2,1,1.0,1.0,0,3.02
5955,1140,0,2,1,1.0,1.0,0,2.99
5956,1140,0,2,1,1.0,1.0,0,2.88
5957,1140,0,2,1,1.0,1.0,0,3.0
5958,1140,0,2,1,1.0,1.0,0,2.87
5959,1140,0,2,1,1.0,1.0,0,3.04
5960,1140,0,2,1,1.0,1.0,0,2.86
5961,1140,0,2,1,1.0,1.0,0,2.89
5962,1140,0,2,1,1.0,1.0,0,2.94
5963,1140,0,0,5,1.0,2.0,0,3.04
5964,1140,0,2,1,1.0,1.0,0,3.08
5965,1140,0,2,1,1.0,1.0,0,2.82
5966,1140,0,1,1,1.0,1.0,0,3.01
5967,1140,0,2,1,1.0,1.0,0,2.84
5968,1140,0,1,1,1.0,1.0,0,2.83
5969,1040,0,1,2,1.0,1.0,7,0.64
5970,1190,0,0,4,1.0,2.0,9,0.13
5971,2000,0,0,2,1.0,1.0,1,1.0
5972,1000,0,1,2,1.0,1.0,2,1.21
5973,1050,0,1,1,1.0,1.0,9,1.08
5974,2060,0,0,2,1.0,1.0,6,0.78
5975,1050,0,1,2,1.0,1.0,4,1.25
5976,1083,0,0,2,1.0,1.0,5,1.22
5977,2050,14,1,5,2.0,1.0,1,2.33
5978,1060,0,0,5,2.0,2.0,4,0.99
5979,1060,0,0,6,2.0,3.0,4,1.0
5980,1060,0,0,4,2.0,2.0,4,1.09
5981,1060,0,0,8,2.5,4.0,4,1.11
5982,1000,0,0,2,1.0,1.0,2,1.14
5983,1050,0,0,4,1.0,2.0,4,0.75
5984,2600,14,1,2,1.0,1.0,6,2.29
5985,1000,0,0,2,1.0,1.0,2,0.53
5986,2000,0,0,2,1.0,1.0,1,0.68
5987,1050,0,0,3,1.0,0.0,4,1.16
5988,2600,14,1,2,1.0,1.0,6,2.38
5989,1030,0,0,4,1.0,1.0,0,0.22
5990,1040,0,0,3,1.0,1.0,7,1.59
5991,1050,0,1,2,1.0,1.0,7,0.7
5992,1060,0,0,4,1.0,2.0,9,0.99
5993,1050,0,0,4,1.0,1.0,4,0.71
5994,1060,0,0,2,1.0,1.0,9,1.13
5995,1170,14,0,4,2.0,2.0,3,3.2
5996,1000,0,0,2,1.0,0.0,2,1.24
5997,1000,0,0,2,1.0,1.0,2,0.13
5998,1180,14,0,10,2.0,5.0,9,1.31
5999,1190,14,1,2,1.5,1.0,9,1.13
6000,2140,15,0,3,1.0,0.0,6,0.56
6001,1030,1,1,1,1.0,1.0,0,1.79
6002,1030,1,1,2,1.0,1.0,0,1.63
6003,1190,0,1,2,1.0,1.0,9,0.44
6004,1040,14,1,2,1.0,1.0,7,1.11
6005,1000,0,1,2,1.0,1.0,2,0.67
6006,1000,0,1,3,1.5,1.0,2,0.65
6007,1000,0,0,7,1.0,2.0,2,0.74
6008,1050,14,1,1,1.0,1.0,4,0.7
6009,1050,14,0,5,1.0,3.0,4,0.56
6010,1081,14,1,1,0.5,1.0,5,1.49
6011,2018,0,0,4,1.0,1.0,1,0.84
6012,1150,14,0,5,2.0,3.0,3,0.18
6013,1150,1,1,1,1.0,1.0,3,0.16
6014,2018,0,0,2,1.0,1.0,1,1.2
6015,1030,0,0,2,1.0,0.0,0,1.72
6016,1050,0,0,4,1.0,1.0,7,0.85
6017,2000,20,0,4,1.0,2.0,1,0.64
6018,1150,0,1,2,1.0,1.0,3,1.31
6019,1150,0,0,5,2.0,3.0,3,1.28
6020,2000,14,1,2,1.0,1.0,1,0.11
6021,1000,0,1,1,1.0,1.0,5,0.9
6022,1050,0,1,2,1.0,2.0,4,1.27
6023,2140,0,0,2,1.0,1.0,6,0.35
6024,1000,0,0,2,1.0,0.0,4,0.89
6025,1050,0,0,4,1.0,0.0,4,0.92
6026,2000,0,0,4,1.0,2.0,1,0.88
6027,1180,0,0,2,1.0,1.0,9,1.11
